cake0,0,blur,blur_ver,1.508482,"blur_ver(ww, hh, sigma)"
cake0,0,blur,blur_hor,1.357069,"blur_ver(ww, hh, sigma)"
cake0,1,blur,blur_ver,1.51304,"blur_ver(ww, hh, sigma)"
cake0,1,blur,blur_hor,1.395255,"blur_ver(ww, hh, sigma)"
cake0,2,blur,blur_ver,1.629966,"blur_ver(ww, hh, sigma)"
cake0,2,blur,blur_hor,1.435169,"blur_ver(ww, hh, sigma)"
cake0,3,blur,blur_ver,1.500337,"blur_ver(ww, hh, sigma)"
cake0,3,blur,blur_hor,1.494337,"blur_ver(ww, hh, sigma)"
cake0,4,blur,blur_ver,1.550106,"blur_ver(ww, hh, sigma)"
cake0,4,blur,blur_hor,1.43918,"blur_ver(ww, hh, sigma)"
cake0,0,blur,blur_ver,1.49154,"blur_ver(hh, sigma)"
cake0,0,blur,blur_hor,1.537396,"blur_ver(hh, sigma)"
cake0,1,blur,blur_ver,1.494053,"blur_ver(hh, sigma)"
cake0,1,blur,blur_hor,1.417211,"blur_ver(hh, sigma)"
cake0,2,blur,blur_ver,1.571992,"blur_ver(hh, sigma)"
cake0,2,blur,blur_hor,1.376155,"blur_ver(hh, sigma)"
cake0,3,blur,blur_ver,1.544874,"blur_ver(hh, sigma)"
cake0,3,blur,blur_hor,1.437203,"blur_ver(hh, sigma)"
cake0,4,blur,blur_ver,1.569067,"blur_ver(hh, sigma)"
cake0,4,blur,blur_hor,1.440595,"blur_ver(hh, sigma)"
cake0,0,blur,blur_ver,1.530763,"blur_ver(ww, sigma)"
cake0,0,blur,blur_hor,1.419873,"blur_ver(ww, sigma)"
cake0,1,blur,blur_ver,1.553051,"blur_ver(ww, sigma)"
cake0,1,blur,blur_hor,1.44963,"blur_ver(ww, sigma)"
cake0,2,blur,blur_ver,1.512135,"blur_ver(ww, sigma)"
cake0,2,blur,blur_hor,1.487906,"blur_ver(ww, sigma)"
cake0,3,blur,blur_ver,1.567916,"blur_ver(ww, sigma)"
cake0,3,blur,blur_hor,1.465517,"blur_ver(ww, sigma)"
cake0,4,blur,blur_ver,1.529692,"blur_ver(ww, sigma)"
cake0,4,blur,blur_hor,1.386481,"blur_ver(ww, sigma)"
cake0,0,blur,blur_ver,1.614883,blur_ver(sigma)
